In union,ISO code,Country,MW_1549_1970,MW_1549_1971,MW_1549_1972,MW_1549_1973,MW_1549_1974,MW_1549_1975,MW_1549_1976,MW_1549_1977,MW_1549_1978,MW_1549_1979,MW_1549_1980,MW_1549_1981,MW_1549_1982,MW_1549_1983,MW_1549_1984,MW_1549_1985,MW_1549_1986,MW_1549_1987,MW_1549_1988,MW_1549_1989,MW_1549_1990,MW_1549_1991,MW_1549_1992,MW_1549_1993,MW_1549_1994,MW_1549_1995,MW_1549_1996,MW_1549_1997,MW_1549_1998,MW_1549_1999,MW_1549_2000,MW_1549_2001,MW_1549_2002,MW_1549_2003,MW_1549_2004,MW_1549_2005,MW_1549_2006,MW_1549_2007,MW_1549_2008,MW_1549_2009,MW_1549_2010,MW_1549_2011,MW_1549_2012,MW_1549_2013,MW_1549_2014,MW_1549_2015,MW_1549_2016,MW_1549_2017,MW_1549_2018,MW_1549_2019,MW_1549_2020,MW_1549_2021,MW_1549_2022,MW_1549_2023,MW_1549_2024,MW_1549_2025,MW_1549_2026,MW_1549_2027,MW_1549_2028,MW_1549_2029,MW_1549_2030,MW_1549_2031,MW_1549_2032,MW_1549_2033,MW_1549_2034,MW_1549_2035,MW_1549_2036,MW_1549_2037,MW_1549_2038,MW_1549_2039,MW_1549_2040,MW_1549_2041,MW_1549_2042,MW_1549_2043,MW_1549_2044,MW_1549_2045,MW_1549_2046,MW_1549_2047,MW_1549_2048,MW_1549_2049,MW_1549_2050
1,591,Panama,198421.8033,204164.4659,210174.3585,216463.1599,223053.446,229939.4556,237101.9196,244546.2713,252277.9771,260299.7739,268601.0593,277181.8502,286018.0831,295066.7487,304300.0343,313704.8793,323278.2668,332968.0135,342707.0595,352487.793,362371.3643,372381.7877,382449.5119,392495.1521,402490.9186,412437.0505,422342.6011,432202.2472,441996.9818,451618.3393,461050.0211,469507.9204,477813.7043,485944.8193,493918.5555,501723.2217,509285.5344,516585.0797,523633.0379,530402.1043,536826.7192,542816.214,548383.6515,553620.0234,558701.6087,563815.1242,568967.8668,574122.4474,579227.1173,584173.998,588266.9103,591511.6841,594907.4985,598490.718,602060.182,605566.089,609121.3463,612781.4062,616550.3392,620347.1485,624058.744,627665.9961,631141.1695,634389.9296,637436.6643,640390.4998,643367.3254,646428.0931,649490.0304,652349.0655,654887.2947,657368.1057,659979.2302,662609.3191,665114.5223,667380.5334,669507.9262,671637.6465,673761.4033,675819.3187,677804.0118
1,598,Papua New Guinea,420933.1528,429298.1705,436844.499,443455.2772,449997.0692,456682.1138,463651.6859,471051.2022,479032.0618,487609.5941,496839.5129,505827.5156,515655.1688,526270.1638,537613.7707,549668.4749,562395.8067,575772.9429,589682.2897,604350.1411,620757.5802,641931.2572,668438.7106,697415.5441,727762.8734,759447.961,792508.1756,827047.2817,862719.0213,898966.6451,935572.6504,972072.0425,1008761.229,1046479.686,1085340.683,1125118.754,1165619.554,1205228.894,1245488.213,1286416.36,1327591.476,1367731.232,1406605.215,1445089.421,1483126.146,1520351.489,1556728.672,1592503.449,1627803.232,1661974.741,1694115.358,1723903.102,1751445.02,1777155.586,1801970.398,1825865.456,1848976.333,1871241.05,1892759.759,1913598.91,1933943.872,1953660.617,1972457.843,1990295.3,2007302.416,2023508.487,2038924.38,2053506.951,2067065.982,2079752.333,2092095.353,2104247.021,2115721.921,2126340.281,2136463.139,2146362.356,2155608.25,2163901.026,2171294.209,2177887.377,2183623.734
1,600,Paraguay,278353.5285,285442.489,293174.2111,300861.3874,308836.6491,317067.6953,325380.8779,333932.0302,342909.411,352578.2105,363162.0143,374724.0322,387327.9146,400817.1678,414745.0674,428941.1162,443428.4058,458183.8252,473190.857,488430.6364,503738.3164,518786.4764,533463.6589,547978.0997,562575.1799,577360.2296,592370.4262,607603.8661,622894.5265,638148.3643,653261.1679,667084.3909,678771.0713,690648.6635,703741.0317,716848.664,729876.3876,742730.8787,755526.3085,768675.4813,783090.235,798835.5906,814991.7495,831112.2965,847103.9003,862967.2524,878779.6528,894615.2387,910382.6358,926004.588,941825.6301,957283.4508,971546.4545,985088.4614,998379.9292,1011237.339,1023400.155,1034742.94,1045340.849,1055211.669,1063945.774,1071226.455,1077325.068,1082632.635,1087304.646,1091385.903,1094832.694,1097758.505,1100273.206,1102555.493,1104790.677,1106884.166,1108786.311,1110638.885,1112494.736,1114283.753,1116042.987,1117735.929,1119379.272,1121211.988,1123567.574
1,604,Peru,1771704.822,1819635.523,1871296.692,1919810.651,1972742.118,2026941.351,2082896.768,2141694.347,2203894.484,2268731.903,2335888.173,2404896.941,2475680.197,2548832.498,2624125.889,2700289.669,2774854.664,2848528.474,2924312.626,3002246.477,3082299.52,3160579.307,3238791.43,3319191.536,3399313.156,3478495.147,3557021.316,3636669.979,3717579.447,3794659.761,3861108.012,3916049.485,3960857.961,3997404.489,4027652.515,4050861.279,4067390.989,4080342.702,4091992.354,4110563.453,4131315.919,4156371.21,4185296.735,4217410.779,4253939.392,4297351.315,4352208.772,4415965.377,4503518.177,4585153.062,4635149.334,4676451.649,4711537.516,4742962.282,4771392.867,4797466.46,4820816.002,4841667.842,4860334.268,4877354.028,4892658.272,4905882.461,4916638.784,4924377.147,4929531.326,4931909.023,4932002.207,4930373.997,4926701.089,4921689.947,4915685.184,4909292.638,4903001.948,4896871.964,4891769.331,4888003.057,4885711.036,4885053.808,4885807.245,4887961.553,4891185.896
1,608,Philippines,4867889.445,4983153.551,5104879.217,5236209.426,5377325.495,5541832.38,5736736.453,5957096.636,6188489.547,6429013.611,6677540.518,6923802.163,7191160.381,7481376.106,7775487.513,8055554.577,8325087.472,8609806.657,8902178.055,9175982.189,9462992.035,9729963.897,10000067.13,10289066.31,10556504.84,10828282.13,11119520.8,11428467.37,11762226.71,12105872.58,12431890.15,12732825.62,13013343.5,13297535.9,13582632.75,13855118.7,14094949.27,14342580.93,14596440.35,14751375.17,14943148.93,15120190.74,15298677.33,15476390.5,15630465.85,15789099.45,15947570.49,16110811.71,16270188.17,16429613.24,16603245.06,16778986.84,16935572.81,17100247.27,17282859.9,17473339.94,17664435.72,17849747.27,18027589.37,18198755.1,18365131.8,18532702.34,18702224.23,18874894.58,19045078.2,19204030.56,19357355.38,19502195.05,19630759.33,19732319.83,19795607.44,19834673.28,19860429.01,19873605.98,19865759.56,19811599.75,19721526.89,19620148.86,19510137.37,19386283.31,19236214.38
1,616,Poland,5409628.181,5485586.327,5564214.574,5634648.809,5704601.96,5771446.418,5842055.678,5921516.267,5996612.386,6023043.78,6041491.342,6056159.266,6069775.27,6086201.158,6102635.863,6110606.699,6109108.553,6103577.04,6099361.995,6094218.267,6091658.031,6095963.909,6107840.973,6124827.527,6141172.67,6156862.508,6150778.579,6113688.771,6063493.742,6004577.608,5946677.456,5890797.22,5832566.476,5777478.748,5723357.098,5664767.994,5600016.17,5534059.174,5474611.079,5455760.657,5425670.705,5367198.618,5339146.251,5325635.863,5315401.784,5306950.416,5298292.282,5287387.73,5272765.816,5252444.557,5223403.14,5183168.434,5197605.529,5200680.192,5109819.058,4984086.065,4867725.378,4770619.67,4669322.647,4564357.187,4456474.247,4346888.611,4236535.278,4126813.787,4020218.306,3919138.03,3825403.576,3740307.989,3663901.827,3595500.617,3533310.087,3475957.126,3423562.265,3377244.58,3338052.948,3304287.371,3274081.94,3247044.164,3224747.265,3207846.006,3194429.018
1,620,Portugal,1485242.788,1483399.915,1503523.278,1523946.642,1542833.396,1558887.048,1573176.228,1588250.914,1603763.719,1618722.476,1633227.759,1646648.006,1644703.196,1642613.567,1640818.38,1637822.825,1633122.947,1628176.809,1622547.578,1616306.101,1610968.912,1607369.021,1605155.276,1603590.966,1602676.15,1601362.106,1601101.756,1602208.859,1599917.855,1596676.013,1596056.937,1595926.162,1593412.806,1587519.417,1577349.272,1564081.557,1549718.54,1534762.339,1517001.599,1497149.447,1474879.896,1446709.223,1413490.836,1378307.909,1342006.631,1306516.451,1272263.847,1239657.351,1209848.007,1181883.392,1154139.616,1125488.05,1097308.088,1068788.311,1037187.992,1004349.207,972058.5393,941431.5356,914900.2182,892507.0854,872830.9261,855363.4523,839767.2885,826859.3637,816750.0371,810111.1754,806618.9729,804280.3,803016.7283,802846.0626,804067.1148,806420.3143,809355.1585,813008.6199,818243.7804,825214.0904,832699.0798,840228.4458,848396.409,856485.3163,863919.1607
1,624,Guinea-Bissau,98629,98402.2845,97832.7305,99262.428,104239.7175,113003.8545,122386.338,132237.3675,142456.426,148456.5695,149750.372,150698.3265,151619.847,152555.78,153576.9125,154747.3255,156121.126,157757.9665,159708.015,162013.3335,164649.66,168952.0325,173820.5388,179270.4624,184393.9904,188590.7341,192004.2281,195008.0615,197794.7418,200521.6289,203342.7876,206303.9781,209341.3306,212404.6687,215532.3321,218754.117,222119.0019,226054.1641,230187.2751,234573.4328,239208.3498,244051.482,249147.4458,254451.3607,259935.0868,265561.7514,271267.2087,277055.45,282892.1445,288686.9003,294250.147,299704.1483,305195.5885,310794.7078,316329.359,321839.6674,327416.2406,333152.4431,339068.7033,344942.362,350747.9744,356662.7553,362738.1595,368926.892,374961.9253,380777.0138,386822.0059,393007.2824,399141.4938,405365.9036,411646.3972,417910.5718,424106.6097,430299.6789,436537.8904,442973.0652,449467.5076,456030.4468,462703.4022,469392.0443,476052.7408
1,626,Timor-Leste,98632.216,100310.7985,102093.898,103865.631,105307.8565,107936.4325,112132.68,116615.2835,121330.5355,125915.87,129955.984,131414.8365,130715.4345,130144.883,129704.0005,129409.9125,129263.967,129275.8575,129483.9705,129926.6535,130670.069,132905.378,136420.5405,139857.677,143239.1065,146572.7175,149881.4925,153219.297,156623.599,138017.894,122290.1705,132357.814,142382.386,147714.6305,147803.1578,147717.388,147892.2509,148519.3743,149648.7259,151271.5849,153574.7611,156648.0448,160115.4474,163702.2693,167380.2726,171224.6366,175299.994,179099.8704,182785.7387,186327.0079,189738.7042,193085.3604,196170.9744,199018.3357,202353.862,206304.2969,210655.778,215513.2381,220733.1011,225986.8708,230999.3792,235422.5707,239078.2681,242262.1759,245357.3322,248641.4034,251730.0282,254506.4396,257260.7601,260086.8413,262794.2528,265220.4888,267720.905,270255.3138,272243.9397,273757.1052,275043.5686,276088.6021,277089.0651,277801.0516,278367.6366
1,630,Puerto Rico,348874.7329,357915.3573,367610.4336,377187.4497,386668.7576,396038.2973,405314.3435,414299.7473,422960.1942,431374.6676,439567.671,447813.2448,455697.6408,462966.8295,469739.8808,475723.8893,481027.6105,485947.7964,490255.7943,493735.1386,497676.6807,502588.7313,507186.4123,510854.8448,513780.6583,515872.1277,516893.883,516837.1173,515966.2301,514483.6983,512260.6934,506099.4341,499249.4565,491187.8312,482603.47,473663.3129,464096.851,454174.7903,444049.8334,433806.4984,423643.171,413295.5385,402388.6699,390921.4576,378965.4253,366664.5576,354191.1791,332940.9677,315419.123,310054.2613,303626.3018,296148.5391,290455.7383,287159.6813,284147.5306,280635.0342,276752.7741,272669.8093,268436.2515,264283.0386,260292.1552,256588.1818,253399.105,250590.1447,248166.8426,246150.3387,244448.0217,242825.8627,240994.1166,239067.7345,237089.6468,235040.4789,232997.1306,230805.687,228339.2172,225428.3885,221971.7509,218096.514,213823.6988,209130.823,204203.3363
1,634,Qatar,17131.0594,17668.2479,18314.8048,19093.6676,20017.6586,21092.4316,22329.0228,23728.2299,25291.265,27015.5062,28880.3238,30865.7288,32973.4788,35196.7739,37513.1814,39892.8069,42096.0309,43815.2559,45619.6652,47548.1117,49579.5036,51683.1055,53852.3891,56085.3553,58375.1598,60719.2646,63107.1538,65744.4375,68786.4155,72159.7179,75792.3461,79651.3507,83709.8621,87936.1172,93127.5929,96006.22,100558.4107,115390.907,133238.5266,151711.035,170585.5756,186137.7893,201251.5698,216237.3186,229822.767,244928.0023,262593.9866,280196.0095,296274.3902,312251.5603,321381.1125,324534.9166,334407.5468,345974.075,354328.4373,362052.5843,368708.6461,374306.0138,379384.8605,384359.9523,389112.9449,393915.2943,399123.8257,404774.2463,410917.3013,417427.4517,424012.9318,430462.8479,436759.0209,443321.7412,450473.5699,458048.2356,466036.2462,474545.4514,483705.8961,493660.1597,504250.3373,515312.1636,526519.823,537185.599,546932.3883
1,638,Reunion,60227.9598,62009.8806,63816.2333,65671.7392,67676.1787,69223.7801,70703.3927,72194.1407,73660.8367,75084.9462,76516.0147,77964.8043,79601.0751,81451.7148,83311.8534,85138.3979,86910.0081,88599.3026,90224.1685,91751.6867,93090.132,94399.1651,95819.37,97291.897,98767.0085,100135.7686,101398.6168,102607.8342,103713.8495,104265.4346,104424.6425,104694.0799,104905.3069,105026.2963,106025.8676,107811.3434,109262.4397,110287.0727,110805.3878,110656.5805,109953.8493,108837.1829,107305.2126,105621.4338,103988.1622,102474.0363,100434.5084,97079.9791,94418.2134,92847.1548,91557.941,90607.837,89585.5354,88167.7717,86605.6112,85366.7242,84277.3292,83524.5612,82920.682,82395.1477,81845.6647,81271.7009,81010.3933,80905.2922,80819.2504,80800.3786,80827.7478,81055.7871,81352.5438,81583.8926,81963.187,82516.2189,83215.3635,84103.3202,85210.548,86564.0201,88023.0437,89413.1346,90907.7431,92468.1485,93870.6696
1,642,Romania,3880386.069,3931837.758,3972538.116,4007759.518,4041904.503,4076191.073,4105188.272,4113076.544,4072058.779,4027665.856,3982047.053,3935120.477,3894180.713,3865063.268,3834264.808,3794621.383,3747299.401,3718567.376,3714707.072,3705782.936,3692872.088,3682088.866,3684502.736,3698315.674,3705688.908,3708366.147,3701455.793,3687003.886,3669606.345,3636980.008,3593315.047,3548615.381,3499158.531,3440621.353,3377545.151,3309261.895,3238050.672,3167061.5,3095119.226,3027879.638,2967578.648,2911798.634,2865988.731,2832529.563,2801053.917,2770505.105,2736052.137,2672039.902,2574670.693,2480280.926,2400490.897,2334723.868,2290660.07,2251270.468,2200981.794,2148860.342,2096883.33,2044028.952,1994631.991,1950263.524,1910594.13,1875016.296,1847138.536,1833210.736,1819690.641,1796866.461,1769945.842,1739755.8,1708565.222,1679936.486,1657615.044,1644436.889,1637559.058,1632905.704,1629315.48,1626430.68,1624690.363,1622893.721,1619931.91,1616545.967,1613458.36
1,643,Russian Federation,23678877.91,23972353.67,24183347.13,24296535.44,24381804.12,24483722.42,24551163.75,24592852.12,24613424.53,24640667.69,24704917.63,24838011.24,25015374.78,25249276.47,25541535.39,25740358.03,25805947.76,25733123.82,25565817.48,25388840.23,25111725.65,24919488.26,24758871.79,24829424.7,25158362.67,25461047.29,25559549.47,25505455.42,25430076.52,25266349.47,25059119.81,24845437.23,24676620.83,24540426.13,24284675.33,23990441.03,23705411.64,23433095.25,23175280.07,22893285.84,22573726.49,22247223,21951929.61,21671600.39,21391512.63,21159484.58,20977680.42,20799932.55,20600715.18,20375633.44,20107415.38,19799630.64,19491791.39,19157618.17,18738423.16,18262933.57,17833943.76,17485208.2,17163066.3,16850944.72,16520334.37,16233315.95,15997904.85,15735071.85,15475692.3,15223889.15,14973730.59,14738963.94,14534349.07,14372422.67,14242547.71,14176681.87,14185812.57,14254934.06,14365028.27,14492055.58,14649178.48,14826740.63,15000046.25,15174136.62,15344401.88
1,646,Rwanda,571416.2497,588950.7924,605882.1682,622980.0169,640283.5994,657936.9828,675420.8415,692224.2884,708375.0781,724110.5906,739739.4505,755368.7689,771042.7619,786911.2456,803213.4594,820049.7186,837424.2032,855344.1689,873805.87,892754.0381,906684.7028,916841.6362,930826.9361,961893.8882,801782.2,654124.995,773376.9737,893643.3442,934754.0921,947739.2921,958924.3815,981008.4254,1004912.709,1035425.141,1070656.58,1106319.382,1141923.371,1176989.495,1211398.3,1245120.447,1277993.656,1310312.255,1344369.993,1383099.581,1425133.43,1467949.429,1511140.3,1554044.349,1596308.34,1637980.407,1679253.142,1720453.917,1765962.966,1816605.939,1868507.689,1923023.481,1978443.98,2033458.406,2086453.475,2135408.577,2183694.956,2232927.439,2278064.704,2323722.27,2374672.535,2428643.966,2480128.208,2529495.752,2581789.704,2636804.378,2695350.507,2754543.112,2811020.445,2867842.705,2922830.207,2973792.842,3022664.932,3070606.725,3120121.354,3166963.041,3208790.84
1,659,Saint Kitts and Nevis,3735.0941,3714.616,3755.6606,3808.1885,3870.312,3939.2001,4010.1306,4077.9851,4138.4945,4192.068,4264.3243,4369.4894,4486.8215,4597.6943,4699.8087,4791.5956,4871.313,4934.1678,4974.2642,4990.4533,4985.1098,5029.9946,5178.8922,5368.4675,5555.3055,5744.4122,5933.8688,6117.6197,6293.368,6458.1717,6604.878,6727.5245,6827.6772,6913.4248,6987.8065,7051.0046,7105.0568,7143.7929,7159.2145,7158.8506,7158.8169,7186.6177,7227.3274,7255.0894,7270.9885,7266.5781,7260.3812,7274.0186,7299.606,7320.2809,7320.033,7303.0077,7295.4309,7304.4694,7312.633,7309.9497,7300.6983,7299.0518,7298.01,7267.8963,7198.7977,7124.9447,7066.1375,7006.634,6933.6214,6830.5253,6723.9083,6631.1056,6538.1429,6448.6671,6362.6052,6287.2875,6219.1696,6141.725,6063.7423,5982.3599,5896.1563,5812.7091,5723.8202,5629.8158,5542.3055
1,660,Anguilla,472.0302,471.4365,468.0675,462.3223,460.8436,467.7468,478.0545,487.9498,497.7305,507.9964,518.759,530.2967,541.5407,549.5013,563.7406,596.9873,641.3232,688.1744,736.7147,785.0894,837.1056,892.9926,948.4841,998.9194,1053.1042,1107.4065,1156.7699,1205.173,1251.2868,1293.1047,1333.4359,1367.7483,1396.3607,1424.1705,1451.5239,1476.813,1500.2613,1524.8727,1547.6179,1566.6975,1581.8559,1598.6337,1526.6225,1470.1988,1552.0066,1636.4205,1637.9399,1636.8995,1678.1725,1676.3036,1658.3254,1557.0285,1468.8569,1493.0939,1510.95,1521.9298,1530.5664,1536.2089,1541.2304,1543.7916,1543.3102,1541.1988,1535.7759,1530.1965,1523.7746,1518.2695,1515.2768,1513.2136,1514.6334,1518.7488,1523.6163,1532.6421,1544.0564,1554.5287,1562.3823,1565.9978,1568.5803,1568.8572,1566.7032,1562.7536,1554.409
1,662,Saint Lucia,11767.8487,11617.046,11500.544,11414.5711,11370.5395,11379.2244,11438.6242,11807.3179,12451.0978,13065.968,13443.7531,13629.1803,13849.5699,14094.612,14368.9422,14680.7774,15032.9661,15414.7041,16032.0049,16843.5497,17590.4978,18153.9354,18583.2942,19022.6676,19466.5662,19926.8765,20404.9636,20894.4283,21406.1945,21891.8331,22299.0343,22669.1153,23048.629,23449.7678,23848.6281,24228.2314,24584.7244,24923.8416,25184.4675,25317.8838,25433.3241,25575.8371,25699.835,25779.8299,25855.4962,25929.3391,25990.6641,26029.0511,26047.6437,26067.8959,26095.5871,26106.2146,26085.8798,26048.2688,26021.1618,26007.3943,25977.893,25921.4114,25855.6619,25798.7341,25725.1401,25586.5838,25386.1516,25158.0566,24914.2972,24657.0733,24389.9955,24119.2852,23846.1546,23573.8265,23287.4501,22963.6775,22610.8218,22249.2987,21873.9692,21481.4928,21096.1955,20743.2369,20424.6734,20109.6659,19789.4515
1,666,Saint-Pierre-et-Miquelon,752.5301,760.0373,765.1417,768.76,777.3434,791.6439,805.0079,816.1024,827.3596,839.3488,852.481,865.4328,877.1604,889.7549,904.123,916.987,926.5555,936.9692,950.9354,967.0918,980.5633,989.9045,999.1153,1011.8077,1024.671,1033.7013,1038.8042,1034.7362,1024.4444,1011.7936,997.6313,987.0574,980.8521,975.3191,966.0027,952.617,940.8658,936.3753,929.8337,919.6682,908.7359,896.3201,885.7143,866.0869,844.8351,839.4352,838.2607,837.3434,826.9051,791.3927,751.8915,723.847,701.8363,683.3033,670.136,654.4664,636.3324,625.5072,617.2867,609.4285,602.3998,595.5545,589.2974,579.5193,567.4232,558.5652,554.0169,549.2859,543.2117,532.2007,517.8276,504.9886,494.2786,488.6163,484.4789,480.9703,479.4993,480.8988,484.4219,488.1344,492.2515
1,670,Saint Vincent and the Grenadines,11727.4106,11802.8264,11870.9379,11942.3562,12009.1777,12073.4597,12139.6912,12204.675,12274.8936,12355.3839,12540.8236,12794.3634,13080.2707,13336.6886,13566.3435,13771.5132,13947.5299,14089.7138,14197.4517,14270.8379,14320.4163,14431.6016,14643.4847,14870.3774,15057.9298,15208.3865,15321.1462,15390.9612,15413.9138,15387.872,15322.6009,15299.9557,15358.6504,15419.606,15433.804,15398.9238,15311.4472,15174.561,15001.627,14793.6007,14541.7144,14252.5654,13994.2225,13763.0118,13525.969,13285.6399,13045.4303,12819.3375,12620.536,12442.4794,12305.2481,12160.2102,11977.5704,11806.084,11651.5163,11508.0615,11366.2092,11236.5256,11126.1145,11027.8954,10933.8604,10842.5504,10754.3112,10679.967,10625.6572,10590.8756,10577.9109,10576.9357,10580.0325,10592.0862,10614.858,10626.0907,10609.0554,10578.5917,10553.6193,10538.2574,10528.5444,10529.1633,10538.3122,10545.6442,10547.4971
1,674,San Marino,3290.0876,3281.8138,3300.0586,3300.9182,3282.7495,3251.7725,3228.5551,3378.9096,3559.4615,3616.0428,3644.682,3661.0567,3686.544,3704.0994,3730.5695,3756.5006,3783.147,3808.0169,3836.6651,3881.6937,3924.1173,3974.5494,4025.8134,4071.0227,4128.0976,4161.0095,4169.9591,4188.9121,4210.8856,4238.2843,4266.6139,4293.7749,4320.6409,4345.5556,4367.1009,4381.2259,4390.4091,4399.62,4398.2914,4380.7859,4377.0275,4517.2272,4594.5466,4469.7463,4336.2617,4220.3285,4115.7079,4012.1328,3896.7422,3782.5514,3686.7215,3543.317,3332.4856,3144.9812,3009.6783,2896.0132,2791.1535,2703.4874,2628.8427,2560.6655,2503.7419,2472.1828,2452.9528,2436.1811,2429.7078,2426.2153,2437.1636,2464.9471,2502.9238,2545.1151,2582.1173,2617.144,2660.295,2706.4323,2752.8371,2801.434,2850.0821,2893.0135,2930.5702,2963.927,3001.7691
1,678,Sao Tome and Principe,8595.8312,8823.0479,9057.3956,9297.1428,9552.8567,9832.0424,10133.3117,10457.2791,10802.318,11149.4415,11479.7775,11787.8248,12039.3007,12284.0624,12558.0779,12857.4614,13186.4041,13571.2177,14007.9995,14466.6006,14899.8783,15243.9297,15531.3863,15826.1026,16130.7094,16440.4046,16754.4583,17088.9851,17449.6191,17832.5302,18232.9427,18716.8092,19322.8004,19965.706,20591.2112,21199.4942,21786.6608,22347.9761,22883.9021,23392.6676,23880.5362,24351.0187,24740.1038,25051.3589,25363.078,25700.5452,26067.3372,26449.0703,26839.3258,27246.8373,27863.1528,28616.377,29348.6163,30119.46,30916.8934,31732.3826,32545.2467,33374.4042,34218.6947,35036.0297,35801.5953,36515.5705,37261.6686,38052.5516,38825.9698,39580.0637,40316.9199,41078.394,41877.0362,42691.4026,43499.2406,44285.1449,45079.7229,45895.9359,46722.4011,47536.7472,48328.5255,49101.3374,49845.8313,50556.9231,51221.2411
